Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol
2025-07-03 04:00:00-04:00,221.96,222.01,221.67,221.9,0,0.0,0.0,0.0,IWM
2025-07-03 04:15:00-04:00,221.89,222.12,221.88,222.1,0,0.0,0.0,0.0,IWM
2025-07-03 04:30:00-04:00,222.16,222.3,222.08,222.23,0,0.0,0.0,0.0,IWM
2025-07-03 04:45:00-04:00,222.23,222.28,222.0,222.0,0,0.0,0.0,0.0,IWM
2025-07-03 05:00:00-04:00,222.0,222.22,221.97,222.14,0,0.0,0.0,0.0,IWM
2025-07-03 05:15:00-04:00,222.15,222.55,222.15,222.55,0,0.0,0.0,0.0,IWM
2025-07-03 05:30:00-04:00,222.55,222.7,222.39,222.5,0,0.0,0.0,0.0,IWM
2025-07-03 05:45:00-04:00,222.5,222.6,222.37,222.43,0,0.0,0.0,0.0,IWM
2025-07-03 06:00:00-04:00,222.45,222.61,222.36,222.48,0,0.0,0.0,0.0,IWM
2025-07-03 06:15:00-04:00,222.38,222.42,222.25,222.35,0,0.0,0.0,0.0,IWM
2025-07-03 06:30:00-04:00,222.34,222.49,222.3,222.4,0,0.0,0.0,0.0,IWM
2025-07-03 06:45:00-04:00,222.44,222.51,222.4,222.48,0,0.0,0.0,0.0,IWM
2025-07-03 07:00:00-04:00,222.48,222.63,222.44,222.52,0,0.0,0.0,0.0,IWM
2025-07-03 07:15:00-04:00,222.51,222.59,222.39,222.55,0,0.0,0.0,0.0,IWM
2025-07-03 07:30:00-04:00,222.58,222.96,222.56,222.95,0,0.0,0.0,0.0,IWM
2025-07-03 07:45:00-04:00,223.0,223.0,222.72,222.87,0,0.0,0.0,0.0,IWM
2025-07-03 08:00:00-04:00,222.55,222.95,221.62,222.69,0,0.0,0.0,0.0,IWM
2025-07-03 08:15:00-04:00,222.73,222.97,222.65,222.87,0,0.0,0.0,0.0,IWM
2025-07-03 08:30:00-04:00,223.72,223.79,222.6101,222.85,0,0.0,0.0,0.0,IWM
2025-07-03 08:45:00-04:00,222.85,222.93,218.275,221.8,0,0.0,0.0,0.0,IWM
2025-07-03 09:00:00-04:00,221.8,222.39,221.73,221.92,0,0.0,0.0,0.0,IWM
